added,created,id,metadata,source,text
2024-08-12T18:18:11.624953,2021-05-01 05:30:18,2105.00171,"{'authors': 'Yao-Fei Cheng, Hung-Shin Lee, and Hsin-Min Wang', 'full_text_license': 'Creative Commons - Attribution Share-Alike - https://creativecommons.org/licenses/by-sa/4.0/', 'license': 'Creative Commons Zero - Public Domain - https://creativecommons.org/publicdomain/zero/1.0/', 'provenance': 'arxiv-abstracts-dolma-0000.json.gz:1456643', 'submitter': 'Yao-Fei Cheng', 'url': 'https://arxiv.org/abs/2105.00171'}",arxiv-abstracts,"  The end-to-end architecture has made promising progress in speech translation
(ST). However, the ST task is still challenging under low-resource conditions.
Most ST models have shown unsatisfactory results, especially in the absence of
word information from the source speech utterance. In this study, we survey
methods to improve ST performance without using source transcription, and
propose a learning framework that utilizes a language-independent universal
phone recognizer. The framework is based on an attention-based
sequence-to-sequence model, where the encoder generates the phonetic embeddings
and phone-aware acoustic representations, and the decoder controls the fusion
of the two embedding streams to produce the target token sequence. In addition
to investigating different fusion strategies, we explore the specific usage of
byte pair encoding (BPE), which compresses a phone sequence into a
syllable-like segmented sequence. Due to the conversion of symbols, a segmented
sequence represents not only pronunciation but also language-dependent
information lacking in phones. Experiments conducted on the Fisher
Spanish-English and Taigi-Mandarin drama corpora show that our method
outperforms the conformer-based baseline, and the performance is close to that
of the existing best method using source transcription.
"
2024-08-12T18:17:59.211738,2020-06-16 01:23:39,2006.08858,"{'authors': 'Lin Zheng, Qinliang Su, Dinghan Shen and Changyou Chen', 'full_text_license': 'arXiv.org - Non-exclusive license to distribute - http://arxiv.org/licenses/nonexclusive-distrib/1.0/', 'license': 'Creative Commons Zero - Public Domain - https://creativecommons.org/publicdomain/zero/1.0/', 'provenance': 'arxiv-abstracts-dolma-0000.json.gz:1302345', 'submitter': 'Lin Zheng', 'url': 'https://arxiv.org/abs/2006.08858'}",arxiv-abstracts,"  Generative semantic hashing is a promising technique for large-scale
information retrieval thanks to its fast retrieval speed and small memory
footprint. For the tractability of training, existing generative-hashing
methods mostly assume a factorized form for the posterior distribution,
enforcing independence among the bits of hash codes. From the perspectives of
both model representation and code space size, independence is always not the
best assumption. In this paper, to introduce correlations among the bits of
hash codes, we propose to employ the distribution of Boltzmann machine as the
variational posterior. To address the intractability issue of training, we
first develop an approximate method to reparameterize the distribution of a
Boltzmann machine by augmenting it as a hierarchical concatenation of a
Gaussian-like distribution and a Bernoulli distribution. Based on that, an
asymptotically-exact lower bound is further derived for the evidence lower
bound (ELBO). With these novel techniques, the entire model can be optimized
efficiently. Extensive experimental results demonstrate that by effectively
modeling correlations among different bits within a hash code, our model can
achieve significant performance gains.
"
2024-08-12T18:17:04.126362,2014-09-08 05:09:49,1409.2208,"{'authors': 'Christopher A. Tucker', 'full_text_license': 'arXiv.org - Non-exclusive license to distribute - http://arxiv.org/licenses/nonexclusive-distrib/1.0/', 'license': 'Creative Commons Zero - Public Domain - https://creativecommons.org/publicdomain/zero/1.0/', 'provenance': 'arxiv-abstracts-dolma-0000.json.gz:553962', 'submitter': 'Christopher Tucker Ph.D.', 'url': 'https://arxiv.org/abs/1409.2208'}",arxiv-abstracts,"  The need for customizable properties in autonomous robotic platforms, such as
in-home nursing care for the elderly and parallel implementations of
human-to-machine control interfaces creates an opportunity to introduce methods
deploying commonly available mobile devices running robotic command
applications in managed code. This paper will discuss a human-to-machine
interface and demonstrate a prototype consisting of a mobile device running a
configurable application communicating with a mobile robot using a managed,
type-safe language, C#.NET, over Bluetooth.
"
2024-08-12T18:16:55.195312,2013-05-02 14:31:27,1305.0443,"{'authors': 'Johan Noldus', 'full_text_license': 'arXiv.org - Non-exclusive license to distribute - http://arxiv.org/licenses/nonexclusive-distrib/1.0/', 'license': 'Creative Commons Zero - Public Domain - https://creativecommons.org/publicdomain/zero/1.0/', 'provenance': 'arxiv-abstracts-dolma-0000.json.gz:427153', 'submitter': 'Johan Noldus', 'url': 'https://arxiv.org/abs/1305.0443'}",arxiv-abstracts,"  We construct a Dirac theory on causal sets; a key element in the construction
being that the causet must be regarded as emergent in an appropriate sense too.
We further notice that mixed norm spaces appear in the construction allowing
for negative norm particles and ""ghosts"".
"
2024-08-12T18:16:58.501558,2013-11-06 21:00:00,1311.1505,"{'authors': ""B. P. Gompertz, P. T. O'Brien and G. A. Wynn"", 'full_text_license': 'arXiv.org - Non-exclusive license to distribute - http://arxiv.org/licenses/nonexclusive-distrib/1.0/', 'license': 'Creative Commons Zero - Public Domain - https://creativecommons.org/publicdomain/zero/1.0/', 'provenance': 'arxiv-abstracts-dolma-0000.json.gz:474574', 'submitter': 'Ben Gompertz', 'url': 'https://arxiv.org/abs/1311.1505'}",arxiv-abstracts,"  Extended emission (EE) is a high-energy, early time rebrightening sometimes
seen in the light curves of short gamma-ray bursts (GRBs). We present the first
contiguous fits to the EE tail and the later X-ray plateau, unified within a
single model. Our central engine is a magnetar surrounded by a fall-back
accretion disc, formed by either the merger of two compact objects or the
accretion-induced collapse of a white dwarf. During the EE phase, material is
accelerated to super-Keplarian velocities and ejected from the system by the
rapidly rotating ($P \approx 1 - 10$ ms) and very strong ($10^{15}$ G) magnetic
field in a process known as magnetic propellering. The X-ray plateau is
modelled as magnetic dipole spin-down emission. We first explore the range of
GRB phenomena that the propeller could potentially reproduce, using a series of
template light curves to devise a classification scheme based on phenomology.
We then obtain fits to the light curves of 9 GRBs with EE, simultaneously
fitting both the propeller and the magnetic dipole spin-down and finding
typical disc masses of a few $10^{-3}$ $M_{\odot}$ to a few $10^{-2}$
$M_{\odot}$. This is done for ballistic, viscous disc and exponential accretion
rates. We find that the conversion efficiency from kinetic energy to EM
emission for propellered material needs to be $\gtrsim 10\%$ and that the best
fitting results come from an exponential accretion profile.
"
2024-08-12T18:16:51.501428,2012-09-29 06:18:34,1210.0083,"{'authors': 'Hajime Matsui', 'full_text_license': 'arXiv.org - Non-exclusive license to distribute - http://arxiv.org/licenses/nonexclusive-distrib/1.0/', 'license': 'Creative Commons Zero - Public Domain - https://creativecommons.org/publicdomain/zero/1.0/', 'provenance': 'arxiv-abstracts-dolma-0000.json.gz:373360', 'submitter': 'Hajime Matsui', 'url': 'https://arxiv.org/abs/1210.0083'}",arxiv-abstracts,"  An efficient procedure for error-value calculations based on fast discrete
Fourier transforms (DFT) in conjunction with Berlekamp-Massey-Sakata algorithm
for a class of affine variety codes is proposed. Our procedure is achieved by
multidimensional DFT and linear recurrence relations from Grobner basis and is
applied to erasure-and-error decoding and systematic encoding. The
computational complexity of error-value calculations in our algorithm improves
that in solving systems of linear equations from error correcting pairs in many
cases. A motivating example of our algorithm in case of a Reed-Solomon code and
a numerical example of our algorithm in case of a Hermitian code are also
described.
"
2024-08-12T18:18:24.495192,2022-03-24 19:44:24,2203.13315,"{'authors': 'Biswajit Mitra and Sanjib Das', 'full_text_license': 'arXiv.org - Non-exclusive license to distribute - http://arxiv.org/licenses/nonexclusive-distrib/1.0/', 'license': 'Creative Commons Zero - Public Domain - https://creativecommons.org/publicdomain/zero/1.0/', 'provenance': 'arxiv-abstracts-dolma-0000.json.gz:1614425', 'submitter': 'Biswajit Mitra Dr.', 'url': 'https://arxiv.org/abs/2203.13315'}",arxiv-abstracts,"  In this paper we have obtained two more characterizations of nearly
pseudocompact spaces.
"
2024-08-12T18:18:24.607669,2022-03-28 14:12:39,2203.14781,"{'authors': 'Ehsan Farzamnik, Andrea Ianiro, Stefano Discetti, Nan Deng, Kilian\n  Oberleithner, Bernd R. Noack and Vanesa Guerrero', 'full_text_license': 'Creative Commons - Attribution Non-Commercial No Derivatives', 'license': 'Creative Commons Zero - Public Domain - https://creativecommons.org/publicdomain/zero/1.0/', 'provenance': 'arxiv-abstracts-dolma-0000.json.gz:1615890', 'submitter': 'Andrea Ianiro', 'url': 'https://arxiv.org/abs/2203.14781'}",arxiv-abstracts,"  We propose a novel non-linear manifold learning from snapshot data and
demonstrate its superiority over Proper Orthogonal Decomposition (POD) for
shedding-dominated shear flows. Key enablers are isometric feature mapping,
Isomap (Tenenbaum et al., 2000), as encoder and K-nearest neighbours (KNN)
algorithm as decoder. The proposed technique is applied to numerical and
experimental datasets including the fluidic pinball, a swirling jet, and the
wake behind a couple of tandem cylinders. Analyzing the fluidic pinball, the
manifold is able to describe the pitchfork bifurcation and the chaotic regime
with only three feature coordinates. These coordinates are linked to
vortex-shedding phases and the force coefficients. The manifold coordinates of
the swirling jet are comparable to the POD mode amplitudes, yet allow for a
more distinct manifold identification which is less sensitive to measurement
noise. As similar observation is made for the wake of two tandem cylinders
(Raiola et al., 2016). The tandem cylinders are aligned in streamwise distance
which corresponds to the transition between the single bluff body and the
reattachment regimes of vortex shedding. Isomap unveils these two shedding
regimes while the Lissajous plots of first two POD mode amplitudes feature a
single circle. The reconstruction error of the manifold model is small compared
to the fluctuation level, indicating that the low embedding dimensions contains
the coherent structure dynamics. The proposed Isomap-KNN manifold learner is
expected to be of large importance in estimation, dynamic modeling and control
for large range of configurations with dominant coherent structures.
"
2024-08-12T18:19:05.889391,2002-08-05 14:42:31,astro-ph/0208090,"{'authors': 'M. Loewenstein (1,2), R. Mushotzky (1) ((1) NASA/GSFC, (2) Univ. of\n  Maryland)', 'full_text_license': 'None', 'license': 'Creative Commons Zero - Public Domain - https://creativecommons.org/publicdomain/zero/1.0/', 'provenance': 'arxiv-abstracts-dolma-0001.json.gz:194744', 'submitter': 'Michael Loewenstein', 'url': 'https://arxiv.org/abs/astro-ph/0208090'}",arxiv-abstracts,"  We determine the total enclosed mass profile from 0.7 to 35 kpc in the
elliptical galaxy NGC 4636 based on the hot interstellar medium temperature
profile measured using the Chandra X-ray Observatory, and other X-ray and
optical data. The total mass increases as radius to the power 1.2 to a good
approximation over this range in radii, attaining a total of 1.5 trillion solar
masses (corresponding to a mass-to-light ratio of 40 solar masses per solar
visual luminosity) at 35 kpc. We find that at least half, and as much as 80%,
of the mass within the optical half-light radius is non-luminous, implying that
NGC 4636 has an exceptionally low baryon fraction. The large inferred dark
matter concentration and central dark matter density, consistent with the upper
end of the range expected for standard cold dark matter halos, imply that
mechanisms proposed to explain low dark matter densities in less massive
galaxies (e.g., self-interacting dark matter, warm dark matter, explosive
feedback) are not effective in elliptical galaxies (and presumably, by
extension, in galaxy clusters). The composite (black hole, stars, and dark
matter) mass distribution has a generally steep slope with no core, consistent
with gravitational lensing studies.
"
2024-08-12T18:16:34.992059,2009-06-16 07:52:20,0906.2857,"{'authors': 'Denis Benois', 'full_text_license': 'arXiv.org - Non-exclusive license to distribute - http://arxiv.org/licenses/nonexclusive-distrib/1.0/', 'license': 'Creative Commons Zero - Public Domain - https://creativecommons.org/publicdomain/zero/1.0/', 'provenance': 'arxiv-abstracts-dolma-0000.json.gz:129247', 'submitter': 'Denis Benois', 'url': 'https://arxiv.org/abs/0906.2857'}",arxiv-abstracts,"  Using the theory of $(\varphi, \Gamma)$-modules we generalizes Greenberg's
construction of the $\Cal L$-invariant to semistable representations
"
2024-08-12T18:16:58.235773,2013-10-23 19:08:02,1310.6331,"{'authors': 'Andrew J. Christlieb, Colin B. Macdonald, Benjamin W. Ong and Raymond\n  J. Spiteri', 'full_text_license': 'arXiv.org - Non-exclusive license to distribute - http://arxiv.org/licenses/nonexclusive-distrib/1.0/', 'license': 'Creative Commons Zero - Public Domain - https://creativecommons.org/publicdomain/zero/1.0/', 'provenance': 'arxiv-abstracts-dolma-0000.json.gz:470744', 'submitter': 'Benjamin Ong', 'url': 'https://arxiv.org/abs/1310.6331'}",arxiv-abstracts,"  Adaptive stepsize control is a critical feature for the robust and efficient
numerical solution of initial-value problems in ordinary differential
equations. In this paper, we show that adaptive stepsize control can be
incorporated within a family of parallel time integrators known as Revisionist
Integral Deferred Correction (RIDC) methods. The RIDC framework allows for
various strategies to implement stepsize control, and we report results from
exploring a few of them.
"
2024-08-12T18:16:36.772159,2009-11-07 23:48:17,0911.1474,"{'authors': ""Nadine Badr, Fr\\'ed\\'eric Bernicot"", 'full_text_license': 'arXiv.org - Non-exclusive license to distribute - http://arxiv.org/licenses/nonexclusive-distrib/1.0/', 'license': 'Creative Commons Zero - Public Domain - https://creativecommons.org/publicdomain/zero/1.0/', 'provenance': 'arxiv-abstracts-dolma-0000.json.gz:155309', 'submitter': 'Frederic Bernicot', 'url': 'https://arxiv.org/abs/0911.1474'}",arxiv-abstracts,"  We state a new Calderon-Zygmund decomposition for Sobolev spaces on a
doubling Riemannian manifold. Our hypotheses are weaker than those of the
already known decomposition which used classical Poincare inequalities.
"
2024-08-12T18:17:07.147452,2015-02-10 01:21:09,1502.02751,"{'authors': 'Andrew Rasmussen', 'full_text_license': 'arXiv.org - Non-exclusive license to distribute - http://arxiv.org/licenses/nonexclusive-distrib/1.0/', 'license': 'Creative Commons Zero - Public Domain - https://creativecommons.org/publicdomain/zero/1.0/', 'provenance': 'arxiv-abstracts-dolma-0000.json.gz:596709', 'submitter': 'Andrew Rasmussen', 'url': 'https://arxiv.org/abs/1502.02751'}",arxiv-abstracts,"  We build on previous efforts to model CCD sensors, during illumination and
collection of conversions. We use a finite summation of simple, electrostatic
field models. The upgraded functionality of our framework provides specific
predictions for perturbations in pixel boundary enclosures (e.g., at the
backside window) and the bookkeeping capability to stack those perturbations so
that they may be utilized as Greens functions -- portable calculation results
that may be generically applied to a range of precision astronomy related
problems that naturally including astrometric, photometric and shape transfer
issues. We approach the topic of using ancillary pixel data, derived from the
Greens function and the registered image, to analyze sky data and constrain
object parameters of astronomical targets.
"
2024-08-12T18:17:06.343866,2014-12-27 22:30:35,1412.8086,"{'authors': 'Xu Wang, Maite Brandt-Pearce, and Suresh Subramaniam', 'full_text_license': 'arXiv.org - Non-exclusive license to distribute - http://arxiv.org/licenses/nonexclusive-distrib/1.0/', 'license': 'Creative Commons Zero - Public Domain - https://creativecommons.org/publicdomain/zero/1.0/', 'provenance': 'arxiv-abstracts-dolma-0000.json.gz:585371', 'submitter': 'Maite Brandt-Pearce', 'url': 'https://arxiv.org/abs/1412.8086'}",arxiv-abstracts,"  Compared to legacy wavelength division multiplexing networks, elastic optical
networks (EON) have added flexibility to network deployment and management.
EONs can include previously available technology, such as signal regeneration
and wavelength conversion, as well as new features such as finer-granularity
spectrum assignment and modulation conversion. Yet each added feature adds to
the cost of the network. In order to quantify the potential benefit of each
technology, we present a link-based mixed-integer linear programming (MILP)
formulation to solve the optimal resource allocation problem. We then propose a
recursive model in order to either augment existing network deployments or
speed up the resource allocation computation time for larger networks with
higher traffic demand requirements than can be solved using an MILP. We show
through simulation that systems equipped with signal regenerators or wavelength
converters require a notably smaller total bandwidth, depending on the topology
of the network. We also show that the suboptimal recursive solution speeds up
the calculation and makes the running-time more predictable, compared to the
optimal MILP.
"
2024-08-12T18:16:53.323624,2013-01-17 12:33:37,1301.4072,"{'authors': 'Zijia Li, Josef Schicho', 'full_text_license': 'arXiv.org - Non-exclusive license to distribute - http://arxiv.org/licenses/nonexclusive-distrib/1.0/', 'license': 'Creative Commons Zero - Public Domain - https://creativecommons.org/publicdomain/zero/1.0/', 'provenance': 'arxiv-abstracts-dolma-0000.json.gz:400122', 'submitter': 'Zijia Li', 'url': 'https://arxiv.org/abs/1301.4072'}",arxiv-abstracts,"  In this paper, we consider a special kind of overconstrained 6R closed
linkages which we call angle-symmetric 6R linkages. These are linkages with the
property that the rotation angles are equal for each of the three pairs of
opposite joints. We give a classification of these linkages. It turns that
there are three types. First, we have the linkages with line symmetry. The
second type is new. The third type is related to cubic motion polynomials.
"
2024-08-12T18:17:00.555453,2014-02-27 13:36:44,1402.6901,"{'authors': 'Jean-Yves Fortin', 'full_text_license': 'arXiv.org - Non-exclusive license to distribute - http://arxiv.org/licenses/nonexclusive-distrib/1.0/', 'license': 'Creative Commons Zero - Public Domain - https://creativecommons.org/publicdomain/zero/1.0/', 'provenance': 'arxiv-abstracts-dolma-0000.json.gz:503813', 'submitter': 'Jean-Yves Fortin P', 'url': 'https://arxiv.org/abs/1402.6901'}",arxiv-abstracts,"  One-dimensional non-equilibrium models of particles subjected to a
coagulation-diffusion process are important in understanding non-equilibrium
dynamics, and fluctuation-dissipation relation. We consider in this paper
transport properties in finite and semi-infinite one-dimensional chains. A set
of particles freely hop between nearest-neighbor sites, with the additional
condition that, when two particles meet, they merge instantaneously into one
particle. A localized source of particle-current is imposed at the origin as
well as a non-symmetric hopping rate between the left and right directions
(particle drift). This model was previously studied with exact results for the
particle density by Hinrichsen et al. [1] in the long-time limit. We are
interested here in the crossover process between a scaling regime and long-time
behavior, starting with a chain filled of particles. As in the previous
reference [1], we employ the empty-interval-particle method, where the
probability of finding an empty interval between two given sites is considered.
However a different method is developed here to treat the boundary conditions
by imposing the continuity and differentiability of the interval probability,
which allows for a closed and unique solution, especially for any given initial
particle configuration. In the finite size case, we find a crossover between
the scaling regime and two different exponential decays for the particle
density as function of the input current. Precise asymptotic expressions for
the particle-density, and coagulation rate are given.
"
2024-08-12T18:18:14.504647,2021-07-12 15:10:31,2107.05492,"{'authors': 'Adrian Ka-Wai Chung, Joseph Gais, Mark H. Y. Cheung, Tjonnie G. F. Li', 'full_text_license': 'arXiv.org - Non-exclusive license to distribute - http://arxiv.org/licenses/nonexclusive-distrib/1.0/', 'license': 'Creative Commons Zero - Public Domain - https://creativecommons.org/publicdomain/zero/1.0/', 'provenance': 'arxiv-abstracts-dolma-0000.json.gz:1493406', 'submitter': 'Adrian Ka-Wai Chung', 'url': 'https://arxiv.org/abs/2107.05492'}",arxiv-abstracts,"  One class of competitive candidates for dark matter is ultralight bosons. If
they exist, these bosons may form long-lived bosonic clouds surrounding
rotating black holes via superradiant instabilities, acting as sources of
gravity and affecting the propagation of gravitational waves around the host
black hole. During extreme-mass-ratio inspirals, the bosonic clouds will
survive the inspiral phase and can affect the quasinormal-mode frequencies of
the perturbed black-hole-bosonic-cloud system. In this work, we compute the
shifts of gravitational quasinormal-mode frequencies of a rotating black hole
due to the presence of a surrounding bosonic cloud. We then perform a mock
analysis on simulated Laser Interferometer Space Antenna observational data
containing injected ringdown signals from supermassive black holes with and
without a bosonic cloud. We find that with less than an hour of observational
data of the ringdown phase of nearby supermassive black holes such as
Sagittarius A* and M32, we can rule out or confirm the existence of
cloud-forming ultralight bosons of mass $ \sim 10^{-17} \rm eV$.
"
2024-08-12T18:17:49.764967,2019-09-23 06:35:39,1909.10181,"{'authors': 'Sergei O. Ivanov and Roman Mikhailov', 'full_text_license': 'arXiv.org - Non-exclusive license to distribute - http://arxiv.org/licenses/nonexclusive-distrib/1.0/', 'license': 'Creative Commons Zero - Public Domain - https://creativecommons.org/publicdomain/zero/1.0/', 'provenance': 'arxiv-abstracts-dolma-0000.json.gz:1179248', 'submitter': 'Sergei Ivanov Olegovich', 'url': 'https://arxiv.org/abs/1909.10181'}",arxiv-abstracts,"  We consider a functor from the category of groups to itself $G\mapsto \mathbb
Z_\infty G$ that we call right exact $\mathbb Z$-completion of a group. It is
connected with the pronilpotent completion $\hat G$ by the short exact sequence
$1\to {\varprojlim}^1\: M_n G \to \mathbb Z_\infty G \to \hat G \to 1,$ where
$M_n G$ is $n$-th Baer invariant of $G.$ We prove that $\mathbb Z_\infty
\pi_1(X)$ is an invariant of homological equivalence of a space $X$. Moreover,
we prove an analogue of Stallings' theorem: if $G\to G'$ is a 2-connected group
homomorphism, then $\mathbb Z_\infty G\cong \mathbb Z_\infty G'.$ We give
examples of $3$-manifolds $X,Y$ such that $ \hat{\pi_1(X)}\cong \hat{\pi_1(
Y)}$ but $\mathbb Z_\infty \pi_1(X)\not \cong \mathbb Z_\infty \pi_1(Y).$ We
prove that for a finitely generated group $G$ we have $(\mathbb Z_\infty G)/
\gamma_\omega= \hat G.$ So the difference between $\hat G$ and $\mathbb
Z_\infty G$ lies in $\gamma_\omega.$ This allows us to treat $\mathbb Z_\infty
\pi_1(X)$ as a transfinite invariant of $X.$ The advantage of our approach is
that it can be used not only for $3$-manifolds but for arbitrary spaces.
"
2024-08-12T18:17:58.497039,2020-05-28 23:23:36,2005.14340,"{'authors': 'H. Chen, O. Pinaud, M. Tahir', 'full_text_license': 'arXiv.org - Non-exclusive license to distribute - http://arxiv.org/licenses/nonexclusive-distrib/1.0/', 'license': 'Creative Commons Zero - Public Domain - https://creativecommons.org/publicdomain/zero/1.0/', 'provenance': 'arxiv-abstracts-dolma-0000.json.gz:1293109', 'submitter': 'Olivier Pinaud', 'url': 'https://arxiv.org/abs/2005.14340'}",arxiv-abstracts,"  We address in this work the question of the discretization of two-dimensional
periodic Dirac Hamiltonians. Standard finite differences methods on rectangular
grids are plagued with the so-called Fermion doubling problem, which creates
spurious unphysical modes. The classical way around the difficulty used in the
physics community is to work in the Fourier space, with the inconvenience of
having to compute the Fourier decomposition of the coefficients in the
Hamiltonian and related convolutions. We propose in this work a simple
real-space method immune to the Fermion doubling problem and applicable to all
two-dimensional periodic lattices. The method is based on spectral
differentiation techniques. We apply our numerical scheme to the study of flat
bands in graphene subject to periodic magnetic fields and in twisted bilayer
graphene.
"
2024-08-12T18:17:11.335922,2015-09-07 11:53:57,1509.01993,"{'authors': 'Matthias Keller, Daniel Lenz, Florentin M\\""unch, Marcel Schmidt,\n  Andras Telcs', 'full_text_license': 'arXiv.org - Non-exclusive license to distribute - http://arxiv.org/licenses/nonexclusive-distrib/1.0/', 'license': 'Creative Commons Zero - Public Domain - https://creativecommons.org/publicdomain/zero/1.0/', 'provenance': 'arxiv-abstracts-dolma-0000.json.gz:655885', 'submitter': 'Marcel Schmidt', 'url': 'https://arxiv.org/abs/1509.01993'}",arxiv-abstracts,"  We present a simple observation showing that the heat kernel on a locally
finite graph behaves for short times $t$ roughly like $t^d$, where $d$ is the
combinatorial distance. This is very different from the classical Varadhan type
behavior on manifolds. Moreover, this also gives that short time behavior and
global behavior of the heat kernel are governed by two different metrics
whenever the degree of the graph is not uniformly bounded.
"
2024-08-12T18:18:12.837492,2021-06-01 13:30:32,2106.00477,"{'authors': 'Antti Koskela, Mikko A. Heikkil\\""a, Antti Honkela', 'full_text_license': 'Creative Commons - Attribution - https://creativecommons.org/licenses/by/4.0/', 'license': 'Creative Commons Zero - Public Domain - https://creativecommons.org/publicdomain/zero/1.0/', 'provenance': 'arxiv-abstracts-dolma-0000.json.gz:1472150', 'submitter': 'Antti Koskela', 'url': 'https://arxiv.org/abs/2106.00477'}",arxiv-abstracts,"  Shuffle model of differential privacy is a novel distributed privacy model
based on a combination of local privacy mechanisms and a secure shuffler. It
has been shown that the additional randomisation provided by the shuffler
improves privacy bounds compared to the purely local mechanisms. Accounting
tight bounds, however, is complicated by the complexity brought by the
shuffler. The recently proposed numerical techniques for evaluating
$(\varepsilon,\delta)$-differential privacy guarantees have been shown to give
tighter bounds than commonly used methods for compositions of various complex
mechanisms. In this paper, we show how to obtain accurate bounds for adaptive
compositions of general $\varepsilon$-LDP shufflers using the analysis by
Feldman et al. (2021) and tight bounds for adaptive compositions of shufflers
of $k$-randomised response mechanisms, using the analysis by Balle et al.
(2019). We show how to speed up the evaluation of the resulting privacy loss
distribution from $\mathcal{O}(n^2)$ to $\mathcal{O}(n)$, where $n$ is the
number of users, without noticeable change in the resulting
$\delta(\varepsilon)$-upper bounds. We also demonstrate looseness of the
existing bounds and methods found in the literature, improving previous
composition results significantly.
"
2024-08-12T18:16:39.159612,2010-05-21 07:58:30,1005.3901,"{'authors': 'T. Kernreiter, M Governale (Victoria University of Wellington), U.\n  Zuelicke (Massey University)', 'full_text_license': 'arXiv.org - Non-exclusive license to distribute - http://arxiv.org/licenses/nonexclusive-distrib/1.0/', 'license': 'Creative Commons Zero - Public Domain - https://creativecommons.org/publicdomain/zero/1.0/', 'provenance': 'arxiv-abstracts-dolma-0000.json.gz:191188', 'submitter': 'U. Zuelicke', 'url': 'https://arxiv.org/abs/1005.3901'}",arxiv-abstracts,"  We have calculated the density-density (Lindhard) response function of a
homogeneous two-dimensional (2D) hole gas in the static (omega=0) limit. The
bulk valence-band structure comprising heavy-hole (HH) and light-hole (LH)
states is modeled using Luttinger's kdotp approach within the axial
approximation. We elucidate how, in contrast to the case of conduction
electrons, the Lindhard function of 2D holes exhibits unique features
associated with (i) the confinement-induced HH-LH energy splitting and (ii) the
HH-LH mixing arising from the charge carriers' in-plane motion. Implications
for the dielectric response and related physical observables are discussed.
"
2024-08-12T18:19:29.633588,2006-02-21 10:00:52,quant-ph/0602171,"{'authors': 'Hartmann Roemer', 'full_text_license': 'None', 'license': 'Creative Commons Zero - Public Domain - https://creativecommons.org/publicdomain/zero/1.0/', 'provenance': 'arxiv-abstracts-dolma-0001.json.gz:581397', 'submitter': 'Hartmann Romer', 'url': 'https://arxiv.org/abs/quant-ph/0602171'}",arxiv-abstracts,"  Process Philosophy endeavours to replace the classical ontology of substances
by a process ontology centered on notions of changes and transitions. We argue,
that the substantial and processual approach are mutually complementary. Here,
complementarity is to be understood in the sense of a ""Generalized Quantum
Theory"", which is not restricted to physical phenomena. From this point of
view, restricting oneself to either substance or process ontology would be as
ill-advised as exclusively relying on position or momentum observables in
physics. A new view on Zeno's paradox lends itself. The meaning of an ""internal
energy observable"", complementary to inner time, and its relationship to
""akategorial states"" of the human mind will also be discussed.
"
2024-08-12T18:17:13.550528,2015-12-16 09:59:59,1512.05106,"{'authors': 'Eduard Matito', 'full_text_license': 'arXiv.org - Non-exclusive license to distribute - http://arxiv.org/licenses/nonexclusive-distrib/1.0/', 'license': 'Creative Commons Zero - Public Domain - https://creativecommons.org/publicdomain/zero/1.0/', 'provenance': 'arxiv-abstracts-dolma-0000.json.gz:686996', 'submitter': 'Eduard Matito', 'url': 'https://arxiv.org/abs/1512.05106'}",arxiv-abstracts,"  We introduce a new electronic aromaticity index, AV1245, consisting in the
average of the 4-center MCI values along the ring that keep a positional
relationship of 1,2,4,5. AV1245 measures the extent of transferability of the
delocalized electrons between bonds 1-2 and 4-5, which is expected to be large
in conjugated circuits and, therefore, in aromatic molecules. A new algorithm
for the calculation of MCI for large rings is also introduced and used to
produce the data for the calibration of the new aromaticity index. AV1245 does
not rely on reference values, does not suffer from large numerical precision
errors, and it does not present any limitation on the nature of atoms, the
molecular geometry or the level of calculation. It is a size-extensive measure
with a small computational cost that grows linearly with the number of ring
members. Therefore, it is specially suitable to study the aromaticity of large
molecular rings as those occurring in belt-shaped M\""obius structures or
porphyrins.
"
2024-08-12T18:17:51.453633,2019-11-11 10:50:19,1911.04172,"{'authors': 'Shubham Gupta, Gururaj K., Ambedkar Dukkipati, Rui M. Castro', 'full_text_license': 'arXiv.org - Non-exclusive license to distribute - http://arxiv.org/licenses/nonexclusive-distrib/1.0/', 'license': 'Creative Commons Zero - Public Domain - https://creativecommons.org/publicdomain/zero/1.0/', 'provenance': 'arxiv-abstracts-dolma-0000.json.gz:1201789', 'submitter': 'Shubham Gupta', 'url': 'https://arxiv.org/abs/1911.04172'}",arxiv-abstracts,"  Networks with node covariates offer two advantages to community detection
methods, namely, (i) exploit covariates to improve the quality of communities,
and more importantly, (ii) explain the discovered communities by identifying
the relative importance of different covariates in them. Recent methods have
almost exclusively focused on the first point above. However, the quantitative
improvements offered by them are often due to complex black-box models like
deep neural networks at the expense of explainability. Approaches that focus on
the second point are either domain-specific or have poor performance in
practice. This paper proposes explainable, domain-independent statistical
models for networks with node covariates that additionally offer good
quantitative performance. Our models combine the strengths of Stochastic Block
Models and Restricted Boltzmann Machines to provide interpretable insights
about the communities. They support both pure and mixed community memberships.
Besides providing explainability, our approach's main strength is that it does
not explicitly assume a causal direction between community memberships and node
covariates, making it applicable in diverse domains. We derive efficient
inference procedures for our models, which can, in some cases, run in linear
time in the number of nodes and edges. Experiments on several synthetic and
real-world networks demonstrate that our models achieve close to
state-of-the-art performance on community detection and link prediction tasks
while also providing explanations for the discovered communities.
"
